Data;Godzina;Minuty;Wolumen
2006-06-15;17;0;12850.60
2006-06-15;19;0;12892.30
2006-06-15;21;0;13737.60
2006-06-15;23;0;13969.00
2006-06-16;1;0;11797.00
2006-06-16;3;0;11697.10
2006-06-16;5;0;11233.10
2006-06-16;7;0;13554.00
2006-06-16;9;0;15966.20
2006-06-16;11;0;16626.60
2006-06-16;13;0;16883.00
2006-06-16;15;0;16582.90
2006-06-16;17;0;16071.90
2006-06-16;19;0;15554.50
2006-06-16;21;0;16101.10
2006-06-16;23;0;15625.40
2006-06-17;1;0;13348.50
2006-06-17;3;0;12714.90
2006-06-17;5;0;12234.80
2006-06-17;7;0;13160.60
2006-06-17;9;0;15253.90
2006-06-17;11;0;16051.60
2006-06-17;13;0;16121.40
2006-06-17;15;0;15368.90
2006-06-17;17;0;14840.30
2006-06-17;19;0;14857.80
2006-06-17;21;0;15118.50
2006-06-17;23;0;14692.70
2006-06-18;1;0;12314.00
2006-06-18;3;0;11593.80
2006-06-18;5;0;11033.50
2006-06-18;7;0;11428.20
2006-06-18;9;0;12827.30
2006-06-18;11;0;13628.10
2006-06-18;13;0;13653.80
2006-06-18;15;0;13441.50
2006-06-18;17;0;13008.20
2006-06-18;19;0;13125.20
2006-06-18;21;0;13949.50
2006-06-18;23;0;14255.30
2006-06-19;1;0;12065.20
2006-06-19;3;0;11878.40
2006-06-19;5;0;11722.90
2006-06-19;7;0;14908.80
2006-06-19;9;0;17213.90
2006-06-19;11;0;17775.20
2006-06-19;13;0;17829.90
2006-06-19;15;0;17709.80
2006-06-19;17;0;17019.40
2006-06-19;19;0;16675.90
2006-06-19;21;0;16612.50
2006-06-19;23;0;16475.50
2006-06-20;1;0;13948.30
2006-06-20;3;0;13640.60
2006-06-20;5;0;12958.70
2006-06-20;7;0;15675.20
2006-06-20;9;0;17490.80
2006-06-20;11;0;18063.80
2006-06-20;13;0;18210.20
2006-06-20;15;0;17974.10
2006-06-20;17;0;17466.40
2006-06-20;19;0;16884.20
2006-06-20;21;0;17206.50
2006-06-20;23;0;16756.70
2006-06-21;1;0;14096.40
2006-06-21;3;0;13769.60
2006-06-21;5;0;13172.40
2006-06-21;7;0;15872.40
2006-06-21;9;0;17979.40
2006-06-21;11;0;18475.70
2006-06-21;13;0;18623.10
2006-06-21;15;0;18190.50
2006-06-21;17;0;17491.30
2006-06-21;19;0;16885.80
2006-06-21;21;0;17510.50
2006-06-21;23;0;16621.90
2006-06-22;1;0;14272.20
2006-06-22;3;0;13850.10
2006-06-22;5;0;13309.60
2006-06-22;7;0;16002.40
2006-06-22;9;0;17928.30
2006-06-22;11;0;18346.30
2006-06-22;13;0;18715.50
2006-06-22;15;0;18146.10
2006-06-22;17;0;17582.20
2006-06-22;19;0;17074.00
2006-06-22;21;0;17581.00
2006-06-22;23;0;17070.10
2006-06-23;1;0;14414.10
2006-06-23;3;0;13600.80
2006-06-23;5;0;13426.40
2006-06-23;7;0;15778.70
2006-06-23;9;0;17626.50
2006-06-23;11;0;17883.70
2006-06-23;13;0;18125.80
2006-06-23;15;0;17753.40
2006-06-23;17;0;17162.50
2006-06-23;19;0;16722.80
2006-06-23;21;0;16888.00
2006-06-23;23;0;16645.90
2006-06-24;1;0;14290.80
2006-06-24;3;0;13455.80
2006-06-24;5;0;12993.30
2006-06-24;7;0;13900.80
2006-06-24;9;0;16090.60
2006-06-24;11;0;16890.20
2006-06-24;13;0;16754.60
2006-06-24;15;0;16090.90
2006-06-24;17;0;15414.40
2006-06-24;19;0;14874.80
2006-06-24;21;0;15005.70
2006-06-24;23;0;15230.90
2006-06-25;1;0;12810.30
2006-06-25;3;0;11976.00
2006-06-25;5;0;11401.50
2006-06-25;7;0;11774.90
2006-06-25;9;0;13220.30
2006-06-25;11;0;14120.40
2006-06-25;13;0;14146.80
2006-06-25;15;0;13599.10
2006-06-25;17;0;13257.20
2006-06-25;19;0;13417.10
2006-06-25;21;0;14112.90
2006-06-25;23;0;14769.40
2006-06-26;1;0;12865.10
2006-06-26;3;0;12305.30
2006-06-26;5;0;12057.00
2006-06-26;7;0;15253.60
2006-06-26;9;0;17783.70
2006-06-26;11;0;18422.30
2006-06-26;13;0;18686.40
2006-06-26;15;0;17916.20
2006-06-26;17;0;17580.80
2006-06-26;19;0;16985.00
2006-06-26;21;0;17296.30
2006-06-26;23;0;16918.70
2006-06-27;1;0;14568.40
2006-06-27;3;0;14173.80
2006-06-27;5;0;13533.60
2006-06-27;7;0;16017.00
2006-06-27;9;0;18243.80
2006-06-27;11;0;18887.10
2006-06-27;13;0;18769.80
2006-06-27;15;0;18287.10
2006-06-27;17;0;17699.40
2006-06-27;19;0;17449.40
2006-06-27;21;0;17565.30
2006-06-27;23;0;17051.70
2006-06-28;1;0;14518.90
2006-06-28;3;0;14321.30
2006-06-28;5;0;13743.20
2006-06-28;7;0;15766.50
2006-06-28;9;0;17912.60
2006-06-28;11;0;18632.00
2006-06-28;13;0;18738.60
2006-06-28;15;0;18430.50
2006-06-28;17;0;17524.30
2006-06-28;19;0;17049.90
2006-06-28;21;0;17304.60
2006-06-28;23;0;16932.70
2006-06-29;1;0;14391.00
2006-06-29;3;0;13904.90
2006-06-29;5;0;13635.20
2006-06-29;7;0;15647.60
2006-06-29;9;0;17762.40
2006-06-29;11;0;18336.90
2006-06-29;13;0;18376.90
2006-06-29;15;0;17922.70
2006-06-29;17;0;17263.00
2006-06-29;19;0;16852.60
2006-06-29;21;0;17183.40
2006-06-29;23;0;16791.80
2006-06-30;1;0;14194.30
2006-06-30;3;0;13701.00
2006-06-30;5;0;13476.80
2006-06-30;7;0;15394.60
2006-06-30;9;0;17409.40
2006-06-30;11;0;17968.20
2006-06-30;13;0;18108.30
2006-06-30;15;0;17557.90
2006-06-30;17;0;17107.40
2006-06-30;19;0;16918.60
2006-06-30;21;0;16956.10
2006-06-30;23;0;16581.00
2006-07-01;1;0;14163.80
2006-07-01;3;0;13443.00
2006-07-01;5;0;12867.90
2006-07-01;7;0;13651.30
2006-07-01;9;0;15594.10
2006-07-01;11;0;16399.80
2006-07-01;13;0;16343.20
2006-07-01;15;0;15730.00
2006-07-01;17;0;15066.50
2006-07-01;19;0;14859.80
2006-07-01;21;0;14787.10
2006-07-01;23;0;15042.80
2006-07-02;1;0;12464.70
2006-07-02;3;0;11600.20
2006-07-02;5;0;11084.20
2006-07-02;7;0;11475.60
2006-07-02;9;0;12837.30
2006-07-02;11;0;13591.20
2006-07-02;13;0;13609.00
2006-07-02;15;0;13115.30
2006-07-02;17;0;12777.50
2006-07-02;19;0;13000.10
2006-07-02;21;0;13348.90
2006-07-02;23;0;14426.10
2006-07-03;1;0;12013.70
2006-07-03;3;0;12146.40
2006-07-03;5;0;11600.30
2006-07-03;7;0;14605.60
2006-07-03;9;0;16923.00
2006-07-03;11;0;17569.70
2006-07-03;13;0;17792.10
2006-07-03;15;0;17510.60
2006-07-03;17;0;16837.00
2006-07-03;19;0;16367.60
2006-07-03;21;0;16411.00
2006-07-03;23;0;16339.60
2006-07-04;1;0;13778.40
2006-07-04;3;0;13598.90
2006-07-04;5;0;13087.60
2006-07-04;7;0;15234.90
2006-07-04;9;0;17431.60
2006-07-04;11;0;18053.60
2006-07-04;13;0;18033.70
2006-07-04;15;0;17744.40
2006-07-04;17;0;17041.30
2006-07-04;19;0;16542.30
2006-07-04;21;0;16756.80
2006-07-04;23;0;16733.60
2006-07-05;1;0;13953.00
2006-07-05;3;0;13660.00
2006-07-05;5;0;13185.90
2006-07-05;7;0;15290.90
2006-07-05;9;0;17627.70
2006-07-05;11;0;18261.10
2006-07-05;13;0;18369.30
2006-07-05;15;0;17873.10
2006-07-05;17;0;17191.40
2006-07-05;19;0;16712.50
2006-07-05;21;0;16994.50
2006-07-05;23;0;16864.50
2006-07-06;1;0;14166.40
2006-07-06;3;0;14186.60
2006-07-06;5;0;13219.50
2006-07-06;7;0;15467.30
2006-07-06;9;0;17767.60
2006-07-06;11;0;18431.60
2006-07-06;13;0;18519.30
2006-07-06;15;0;17989.20
2006-07-06;17;0;17395.00
2006-07-06;19;0;16856.30
2006-07-06;21;0;17007.80
2006-07-06;23;0;16971.30
2006-07-07;1;0;14307.30
2006-07-07;3;0;14021.00
2006-07-07;5;0;13394.10
2006-07-07;7;0;15520.80
2006-07-07;9;0;17710.60
2006-07-07;11;0;18302.70
2006-07-07;13;0;18381.00
2006-07-07;15;0;17957.40
2006-07-07;17;0;17362.20
2006-07-07;19;0;17030.60
2006-07-07;21;0;16960.50
2006-07-07;23;0;16930.20
2006-07-08;1;0;14303.30
2006-07-08;3;0;13870.10
2006-07-08;5;0;13019.50
2006-07-08;7;0;14081.70
2006-07-08;9;0;15961.60
2006-07-08;11;0;16695.30
2006-07-08;13;0;16465.70
2006-07-08;15;0;15680.90
2006-07-08;17;0;15117.90
2006-07-08;19;0;15141.00
2006-07-08;21;0;15308.30
2006-07-08;23;0;14992.70
2006-07-09;1;0;12683.70
2006-07-09;3;0;11954.20
2006-07-09;5;0;11393.70
2006-07-09;7;0;11908.00
2006-07-09;9;0;13289.50
2006-07-09;11;0;14105.70
2006-07-09;13;0;14044.20
2006-07-09;15;0;13666.60
2006-07-09;17;0;13340.90
2006-07-09;19;0;13636.50
2006-07-09;21;0;14171.20
2006-07-09;23;0;14669.00
2006-07-10;1;0;12670.90
2006-07-10;3;0;12588.30
2006-07-10;5;0;12024.20
2006-07-10;7;0;14851.20
2006-07-10;9;0;17562.60
2006-07-10;11;0;18030.40
2006-07-10;13;0;18446.50
2006-07-10;15;0;17853.20
2006-07-10;17;0;17312.80
2006-07-10;19;0;17007.80
2006-07-10;21;0;17081.00
2006-07-10;23;0;17029.10
2006-07-11;1;0;14538.60
2006-07-11;3;0;14214.40
2006-07-11;5;0;13483.10
2006-07-11;7;0;15614.00
2006-07-11;9;0;17856.80
2006-07-11;11;0;18467.90
2006-07-11;13;0;18645.50
2006-07-11;15;0;18164.40
2006-07-11;17;0;17458.40
2006-07-11;19;0;17294.50
2006-07-11;21;0;17261.60
2006-07-11;23;0;17113.20
2006-07-12;1;0;14596.20
2006-07-12;3;0;14328.40
2006-07-12;5;0;13643.20
2006-07-12;7;0;15702.00
2006-07-12;9;0;17832.70
2006-07-12;11;0;18628.40
2006-07-12;13;0;18623.30
2006-07-12;15;0;18092.70
2006-07-12;17;0;17480.90
2006-07-12;19;0;17135.20
2006-07-12;21;0;17304.90
2006-07-12;23;0;17029.90
2006-07-13;1;0;14897.10
2006-07-13;3;0;14333.10
2006-07-13;5;0;13507.30
2006-07-13;7;0;15351.90
2006-07-13;9;0;17818.70
2006-07-13;11;0;18465.50
2006-07-13;13;0;18540.30
2006-07-13;15;0;18008.60
2006-07-13;17;0;17412.70
2006-07-13;19;0;17059.50
2006-07-13;21;0;17512.70
2006-07-13;23;0;16963.60
2006-07-14;1;0;14439.40
2006-07-14;3;0;13956.40
2006-07-14;5;0;13583.60
2006-07-14;7;0;15414.20
2006-07-14;9;0;17544.20
2006-07-14;11;0;18034.60
2006-07-14;13;0;17992.00
2006-07-14;15;0;17434.30
2006-07-14;17;0;16974.30
2006-07-14;19;0;16444.60
2006-07-14;21;0;16648.50
2006-07-14;23;0;16251.40
2006-07-15;1;0;14017.00
2006-07-15;3;0;13221.10
2006-07-15;5;0;12822.90
2006-07-15;7;0;13698.00
2006-07-15;9;0;15405.20
2006-07-15;11;0;16115.90
2006-07-15;13;0;16003.20
2006-07-15;15;0;15469.40
2006-07-15;17;0;14898.60
2006-07-15;19;0;14487.30
2006-07-15;21;0;14881.60
2006-07-15;23;0;14667.50
2006-07-16;1;0;12546.10
2006-07-16;3;0;11556.10
2006-07-16;5;0;11120.30
2006-07-16;7;0;11513.30
2006-07-16;9;0;12877.30
2006-07-16;11;0;13664.90
2006-07-16;13;0;13829.50
2006-07-16;15;0;13245.70
2006-07-16;17;0;12893.30
2006-07-16;19;0;13103.50
2006-07-16;21;0;13712.30
2006-07-16;23;0;13966.30
2006-07-17;1;0;11994.70
2006-07-17;3;0;11985.50
2006-07-17;5;0;11610.10
2006-07-17;7;0;14448.50
2006-07-17;9;0;16764.40
2006-07-17;11;0;17543.80
2006-07-17;13;0;17507.50
2006-07-17;15;0;17205.00
2006-07-17;17;0;16660.30
2006-07-17;19;0;16398.50
2006-07-17;21;0;16699.00
2006-07-17;23;0;16047.80
2006-07-18;1;0;13876.40
2006-07-18;3;0;13226.80
2006-07-18;5;0;13047.70
2006-07-18;7;0;15296.80
2006-07-18;9;0;17171.00
2006-07-18;11;0;17738.60
2006-07-18;13;0;18084.80
2006-07-18;15;0;17583.20
2006-07-18;17;0;16999.00
2006-07-18;19;0;16779.40
2006-07-18;21;0;17162.20
2006-07-18;23;0;16828.00
2006-07-19;1;0;14322.30
2006-07-19;3;0;13849.50
2006-07-19;5;0;13167.90
2006-07-19;7;0;15463.90
2006-07-19;9;0;17476.70
2006-07-19;11;0;18100.40
2006-07-19;13;0;18448.50
2006-07-19;15;0;17974.10
2006-07-19;17;0;17312.70
2006-07-19;19;0;16948.00
2006-07-19;21;0;17209.90
2006-07-19;23;0;16788.80
2006-07-20;1;0;14460.20
2006-07-20;3;0;14135.60
2006-07-20;5;0;13359.50
2006-07-20;7;0;15655.10
2006-07-20;9;0;17680.10
2006-07-20;11;0;18534.80
2006-07-20;13;0;18654.40
2006-07-20;15;0;18122.30
2006-07-20;17;0;17638.80
2006-07-20;19;0;17035.80
2006-07-20;21;0;17541.00
2006-07-20;23;0;17114.10
2006-07-21;1;0;14449.50
2006-07-21;3;0;14061.90
2006-07-21;5;0;13670.90
2006-07-21;7;0;15624.40
2006-07-21;9;0;17694.50
2006-07-21;11;0;18355.00
2006-07-21;13;0;18556.10
2006-07-21;15;0;18164.50
2006-07-21;17;0;17537.90
2006-07-21;19;0;17137.90
2006-07-21;21;0;17606.10
2006-07-21;23;0;16868.10
2006-07-22;1;0;14394.20
2006-07-22;3;0;13927.80
2006-07-22;5;0;13262.20
2006-07-22;7;0;14207.70
2006-07-22;9;0;16170.10
2006-07-22;11;0;17045.50
2006-07-22;13;0;16856.90
2006-07-22;15;0;16053.80
2006-07-22;17;0;15481.70
2006-07-22;19;0;15490.50
2006-07-22;21;0;15713.00
2006-07-22;23;0;15283.80
2006-07-23;1;0;13139.00
2006-07-23;3;0;12484.10
2006-07-23;5;0;11802.00
2006-07-23;7;0;11966.80
2006-07-23;9;0;13423.20
2006-07-23;11;0;14412.90
2006-07-23;13;0;14316.20
2006-07-23;15;0;13800.90
2006-07-23;17;0;13589.40
2006-07-23;19;0;13720.90
2006-07-23;21;0;14657.90
2006-07-23;23;0;14644.70
2006-07-24;1;0;12746.30
2006-07-24;3;0;12651.70
2006-07-24;5;0;12400.60
2006-07-24;7;0;14972.30
2006-07-24;9;0;17576.80
2006-07-24;11;0;18034.30
2006-07-24;13;0;18267.60
2006-07-24;15;0;17780.30
2006-07-24;17;0;17407.90
2006-07-24;19;0;17302.10
2006-07-24;21;0;17639.40
2006-07-24;23;0;16882.50
2006-07-25;1;0;14362.70
2006-07-25;3;0;13946.30
2006-07-25;5;0;13695.70
2006-07-25;7;0;15733.50
2006-07-25;9;0;17881.60
2006-07-25;11;0;18663.20
2006-07-25;13;0;18694.80
2006-07-25;15;0;18214.20
2006-07-25;17;0;17695.40
2006-07-25;19;0;17141.10
2006-07-25;21;0;17501.60
2006-07-25;23;0;16969.50
2006-07-26;1;0;14740.00
2006-07-26;3;0;13989.70
2006-07-26;5;0;13594.80
2006-07-26;7;0;15624.10
2006-07-26;9;0;17869.00
2006-07-26;11;0;18570.50
2006-07-26;13;0;18496.30
2006-07-26;15;0;18078.50
2006-07-26;17;0;17564.70
2006-07-26;19;0;17092.90
2006-07-26;21;0;17785.10
2006-07-26;23;0;16956.00
2006-07-27;1;0;14432.90
2006-07-27;3;0;14131.10
2006-07-27;5;0;13916.20
2006-07-27;7;0;15510.80
2006-07-27;9;0;17862.20
2006-07-27;11;0;18437.70
2006-07-27;13;0;18488.70
2006-07-27;15;0;17974.30
2006-07-27;17;0;17308.40
2006-07-27;19;0;17053.00
2006-07-27;21;0;17491.40
2006-07-27;23;0;16936.70
2006-07-28;1;0;14674.30
2006-07-28;3;0;14347.90
2006-07-28;5;0;13849.80
2006-07-28;7;0;15789.80
2006-07-28;9;0;17582.20
2006-07-28;11;0;18200.80
2006-07-28;13;0;18191.90
2006-07-28;15;0;17899.40
2006-07-28;17;0;17372.50
2006-07-28;19;0;16880.60
2006-07-28;21;0;17783.50
2006-07-28;23;0;16769.40
2006-07-29;1;0;14461.90
2006-07-29;3;0;13634.10
2006-07-29;5;0;13793.70
2006-07-29;7;0;14121.30
2006-07-29;9;0;15832.40
2006-07-29;11;0;16742.90
2006-07-29;13;0;16670.80
2006-07-29;15;0;15914.80
2006-07-29;17;0;15500.90
2006-07-29;19;0;15182.30
2006-07-29;21;0;16034.10
2006-07-29;23;0;14977.30
2006-07-30;1;0;12941.80
2006-07-30;3;0;12222.20
2006-07-30;5;0;11681.00
2006-07-30;7;0;12116.40
2006-07-30;9;0;13444.20
2006-07-30;11;0;14170.90
2006-07-30;13;0;14310.60
2006-07-30;15;0;13675.80
2006-07-30;17;0;13431.20
2006-07-30;19;0;13386.80
2006-07-30;21;0;14650.70
2006-07-30;23;0;14191.90
2006-07-31;1;0;12316.60
2006-07-31;3;0;11893.40
2006-07-31;5;0;12017.70
2006-07-31;7;0;14578.70
2006-07-31;9;0;16979.90
2006-07-31;11;0;17722.50
2006-07-31;13;0;17923.90
2006-07-31;15;0;17445.80
2006-07-31;17;0;16968.20
2006-07-31;19;0;16559.00
2006-07-31;21;0;17711.10
2006-07-31;23;0;16111.10
2006-08-01;1;0;14178.40
2006-08-01;3;0;13476.80
2006-08-01;5;0;14075.80
2006-08-01;7;0;15107.70
2006-08-01;9;0;17395.40
2006-08-01;11;0;17933.50
2006-08-01;13;0;18068.80
2006-08-01;15;0;17768.90
2006-08-01;17;0;17160.60
2006-08-01;19;0;16596.30
2006-08-01;21;0;18015.70
2006-08-01;23;0;16113.50
2006-08-02;1;0;13973.20
2006-08-02;3;0;13621.60
2006-08-02;5;0;13443.70
2006-08-02;7;0;15139.40
2006-08-02;9;0;17236.60
2006-08-02;11;0;17824.90
2006-08-02;13;0;17863.20
2006-08-02;15;0;17509.30
2006-08-02;17;0;16970.10
2006-08-02;19;0;16625.50
2006-08-02;21;0;17636.50
2006-08-02;23;0;16016.80
2006-08-03;1;0;13733.90
2006-08-03;3;0;13474.20
2006-08-03;5;0;13271.70
2006-08-03;7;0;14880.90
2006-08-03;9;0;17116.10
2006-08-03;11;0;17881.20
2006-08-03;13;0;18110.20
2006-08-03;15;0;17594.00
2006-08-03;17;0;16816.10
2006-08-03;19;0;16646.90
2006-08-03;21;0;17761.10
2006-08-03;23;0;15776.20
2006-08-04;1;0;13657.00
2006-08-04;3;0;13691.10
2006-08-04;5;0;13734.60
2006-08-04;7;0;15110.10
2006-08-04;9;0;16984.20
2006-08-04;11;0;17720.20
2006-08-04;13;0;17906.20
2006-08-04;15;0;17540.10
2006-08-04;17;0;16724.40
2006-08-04;19;0;16620.40
2006-08-04;21;0;17534.50
2006-08-04;23;0;15551.00
2006-08-05;1;0;13652.30
2006-08-05;3;0;13296.90
2006-08-05;5;0;12996.60
2006-08-05;7;0;13284.00
2006-08-05;9;0;15215.00
2006-08-05;11;0;16130.30
2006-08-05;13;0;15916.20
2006-08-05;15;0;15315.60
2006-08-05;17;0;14638.40
2006-08-05;19;0;14823.90
2006-08-05;21;0;15971.30
2006-08-05;23;0;14214.60
2006-08-06;1;0;12389.00
2006-08-06;3;0;11755.90
2006-08-06;5;0;12093.50
2006-08-06;7;0;11889.80
2006-08-06;9;0;12639.50
2006-08-06;11;0;13715.20
2006-08-06;13;0;13663.60
2006-08-06;15;0;13252.70
2006-08-06;17;0;12823.70
2006-08-06;19;0;13162.40
2006-08-06;21;0;14904.20
2006-08-06;23;0;13636.20
2006-08-07;1;0;12001.20
2006-08-07;3;0;12421.50
2006-08-07;5;0;12455.40
2006-08-07;7;0;14259.40
2006-08-07;9;0;16856.30
2006-08-07;11;0;17490.20
2006-08-07;13;0;17573.00
2006-08-07;15;0;17002.30
2006-08-07;17;0;16462.30
2006-08-07;19;0;16286.80
2006-08-07;21;0;17706.20
2006-08-07;23;0;15567.20
2006-08-08;1;0;13695.00
2006-08-08;3;0;13438.00
2006-08-08;5;0;13597.00
2006-08-08;7;0;14863.20
2006-08-08;9;0;17100.60
2006-08-08;11;0;17636.40
2006-08-08;13;0;17735.10
2006-08-08;15;0;17442.90
2006-08-08;17;0;16955.70
2006-08-08;19;0;16573.50
2006-08-08;21;0;17842.00
2006-08-08;23;0;15707.50
2006-08-09;1;0;13857.20
2006-08-09;3;0;13438.80
2006-08-09;5;0;13875.00
2006-08-09;7;0;14857.50
2006-08-09;9;0;17419.20
2006-08-09;11;0;17833.60
2006-08-09;13;0;17868.40
2006-08-09;15;0;17475.00
2006-08-09;17;0;16902.80
2006-08-09;19;0;16657.40
2006-08-09;21;0;18176.20
2006-08-09;23;0;15782.50
2006-08-10;1;0;14255.00
2006-08-10;3;0;14006.70
2006-08-10;5;0;13872.90
2006-08-10;7;0;15101.10
2006-08-10;9;0;17142.90
2006-08-10;11;0;17822.00
2006-08-10;13;0;17831.70
2006-08-10;15;0;17495.50
2006-08-10;17;0;16709.10
2006-08-10;19;0;16486.00
2006-08-10;21;0;18033.40
2006-08-10;23;0;15849.30
2006-08-11;1;0;13814.30
2006-08-11;3;0;13646.20
2006-08-11;5;0;13827.60
2006-08-11;7;0;14918.40
2006-08-11;9;0;17191.30
2006-08-11;11;0;17811.90
2006-08-11;13;0;17989.30
2006-08-11;15;0;17621.20
2006-08-11;17;0;17016.50
2006-08-11;19;0;16660.20
2006-08-11;21;0;18062.60
2006-08-11;23;0;15669.00
2006-08-12;1;0;13951.80
2006-08-12;3;0;13803.30
2006-08-12;5;0;13502.70
2006-08-12;7;0;14043.10
2006-08-12;9;0;15589.40
2006-08-12;11;0;16248.60
2006-08-12;13;0;16297.20
2006-08-12;15;0;15707.80
2006-08-12;17;0;15074.10
2006-08-12;19;0;14906.30
2006-08-12;21;0;16517.50
2006-08-12;23;0;14509.70
2006-08-13;1;0;12416.50
2006-08-13;3;0;12244.30
2006-08-13;5;0;12317.20
2006-08-13;7;0;12242.00
2006-08-13;9;0;12991.90
2006-08-13;11;0;13902.40
2006-08-13;13;0;13904.40
2006-08-13;15;0;13561.00
2006-08-13;17;0;13039.70
2006-08-13;19;0;13360.80
2006-08-13;21;0;14884.50
2006-08-13;23;0;13441.90
2006-08-14;1;0;12086.90
2006-08-14;3;0;12276.20
2006-08-14;5;0;12325.30
2006-08-14;7;0;13332.30
2006-08-14;9;0;15150.00
2006-08-14;11;0;15985.80
2006-08-14;13;0;16119.10
2006-08-14;15;0;15838.00
2006-08-14;17;0;15476.40
2006-08-14;19;0;15223.30
2006-08-14;21;0;16847.90
2006-08-14;23;0;14706.80
2006-08-15;1;0;12818.70
2006-08-15;3;0;12091.40
2006-08-15;5;0;11939.20
2006-08-15;7;0;11980.90
2006-08-15;9;0;12665.90
2006-08-15;11;0;13554.20
2006-08-15;13;0;13551.20
2006-08-15;15;0;13147.40
2006-08-15;17;0;12744.20
2006-08-15;19;0;13112.90
2006-08-15;21;0;14925.70
2006-08-15;23;0;13538.50
2006-08-16;1;0;12190.90
2006-08-16;3;0;12388.70
2006-08-16;5;0;12406.50
2006-08-16;7;0;14343.40
2006-08-16;9;0;16799.90
2006-08-16;11;0;17492.00
2006-08-16;13;0;17658.40
2006-08-16;15;0;17514.70
2006-08-16;17;0;16798.10
2006-08-16;19;0;16616.50
2006-08-16;21;0;18440.80
2006-08-16;23;0;15793.00
2006-08-17;1;0;13921.80
2006-08-17;3;0;14158.80
2006-08-17;5;0;14543.80
2006-08-17;7;0;15198.10
2006-08-17;9;0;17505.90
2006-08-17;11;0;18099.60
2006-08-17;13;0;18317.90
2006-08-17;15;0;17819.40
2006-08-17;17;0;17193.90
2006-08-17;19;0;16876.60
2006-08-17;21;0;18747.20
2006-08-17;23;0;16172.60
2006-08-18;1;0;15093.80
2006-08-18;3;0;14577.70
2006-08-18;5;0;14353.30
2006-08-18;7;0;15445.30
2006-08-18;9;0;17776.80
2006-08-18;11;0;18452.70
2006-08-18;13;0;18451.30
2006-08-18;15;0;17904.40
2006-08-18;17;0;17434.20
2006-08-18;19;0;17036.90
2006-08-18;21;0;18675.40
2006-08-18;23;0;16166.50
2006-08-19;1;0;14544.00
2006-08-19;3;0;14201.90
2006-08-19;5;0;14244.30
2006-08-19;7;0;14898.20
2006-08-19;9;0;16411.60
2006-08-19;11;0;17221.90
2006-08-19;13;0;16943.10
2006-08-19;15;0;16267.60
2006-08-19;17;0;15647.80
2006-08-19;19;0;15310.00
2006-08-19;21;0;17325.90
2006-08-19;23;0;14856.50
2006-08-20;1;0;12666.70
2006-08-20;3;0;12858.60
2006-08-20;5;0;12593.30
2006-08-20;7;0;12371.10
2006-08-20;9;0;13283.10
2006-08-20;11;0;13995.50
2006-08-20;13;0;14032.00
2006-08-20;15;0;13626.40
2006-08-20;17;0;13518.90
2006-08-20;19;0;13797.20
2006-08-20;21;0;15588.60
2006-08-20;23;0;14069.70
2006-08-21;1;0;12634.60
2006-08-21;3;0;12707.80
2006-08-21;5;0;13188.60
2006-08-21;7;0;14752.10
2006-08-21;9;0;17264.40
2006-08-21;11;0;17798.50
2006-08-21;13;0;18050.50
2006-08-21;15;0;17743.90
2006-08-21;17;0;16968.40
2006-08-21;19;0;16785.80
2006-08-21;21;0;18625.40
2006-08-21;23;0;16230.20
2006-08-22;1;0;14462.50
2006-08-22;3;0;14148.90
2006-08-22;5;0;14441.20
2006-08-22;7;0;15655.50
2006-08-22;9;0;17505.60
2006-08-22;11;0;18124.60
2006-08-22;13;0;18232.70
2006-08-22;15;0;17606.00
2006-08-22;17;0;17216.80
2006-08-22;19;0;16970.30
2006-08-22;21;0;18558.00
2006-08-22;23;0;16125.40
2006-08-23;1;0;14261.20
2006-08-23;3;0;14172.60
2006-08-23;5;0;14307.40
2006-08-23;7;0;15335.00
2006-08-23;9;0;17728.40
2006-08-23;11;0;18248.90
2006-08-23;13;0;18293.40
2006-08-23;15;0;17816.20
2006-08-23;17;0;17303.80
2006-08-23;19;0;17034.00
2006-08-23;21;0;18826.80
2006-08-23;23;0;16135.90
2006-08-24;1;0;14225.70
2006-08-24;3;0;13863.10
2006-08-24;5;0;14066.10
2006-08-24;7;0;15419.20
2006-08-24;9;0;17639.10
2006-08-24;11;0;18164.20
2006-08-24;13;0;18304.90
2006-08-24;15;0;17852.70
2006-08-24;17;0;17106.50
2006-08-24;19;0;16835.90
2006-08-24;21;0;18805.90
2006-08-24;23;0;16213.20
2006-08-25;1;0;14035.30
2006-08-25;3;0;14016.60
2006-08-25;5;0;14346.80
2006-08-25;7;0;15275.20
2006-08-25;9;0;17598.00
2006-08-25;11;0;18362.50
2006-08-25;13;0;18517.10
2006-08-25;15;0;18090.60
2006-08-25;17;0;17439.10
2006-08-25;19;0;17476.20
2006-08-25;21;0;18781.10
2006-08-25;23;0;16362.00
2006-08-26;1;0;14414.20
2006-08-26;3;0;14100.00
2006-08-26;5;0;14187.50
2006-08-26;7;0;14779.90
2006-08-26;9;0;16218.90
2006-08-26;11;0;16914.80
2006-08-26;13;0;16902.30
2006-08-26;15;0;16196.40
2006-08-26;17;0;15361.30
2006-08-26;19;0;15308.80
2006-08-26;21;0;17275.00
2006-08-26;23;0;14914.20
2006-08-27;1;0;13084.50
2006-08-27;3;0;12511.50
2006-08-27;5;0;12725.40
2006-08-27;7;0;12486.90
2006-08-27;9;0;13079.60
